Timestamp,Aircraft_ID,Engine_Model,Flight_Hours,Phase,Throttle,RPM,FuelFlow,EGT,OilTemp,OilPressure,Vibration,Severity,Health
2026-01-01 05:43:10.991039,HAL-HJT-03,Adour Mk-821,64.92,IDLE,0.27,801.1,743.4,533.9,72.3,51.5,1.77,0.05,NORMAL
2026-01-01 05:53:10.991039,HAL-HJT-03,Adour Mk-821,65.08,CRUISE,0.71,2065.7,1139.2,615.4,94.1,49.8,1.78,0.09,NORMAL
2026-01-01 06:03:10.991039,HAL-HJT-03,Adour Mk-821,65.25,TAKEOFF,0.92,2445.1,1387.6,705.8,132.5,35.4,4.62,0.7,WARNING
2026-01-01 06:18:10.991039,HAL-HJT-03,Adour Mk-821,65.5,CRUISE,0.66,1799.0,1171.3,677.6,117.6,34.6,4.07,0.7,WARNING
2026-01-01 06:33:10.991039,HAL-HJT-03,Adour Mk-821,65.75,IDLE,0.34,916.6,849.7,617.0,104.5,35.9,3.49,0.68,WARNING
2026-01-01 06:48:10.991039,HAL-HJT-03,Adour Mk-821,66.0,TAKEOFF,0.98,2894.0,1380.1,634.4,109.6,46.6,2.73,0.24,NORMAL
2026-01-01 07:03:10.991039,HAL-HJT-03,Adour Mk-821,66.25,CRUISE,0.66,1848.2,1114.5,634.4,106.3,40.8,3.37,0.5,WARNING
2026-01-01 07:13:10.991039,HAL-HJT-03,Adour Mk-821,66.42,DESCENT,0.48,1431.4,954.0,560.5,82.1,50.5,1.8,0.12,NORMAL
2026-01-01 07:23:10.991039,HAL-HJT-03,Adour Mk-821,66.58,DESCENT,0.5,1487.2,939.2,572.5,82.6,51.3,1.85,0.07,NORMAL
2026-01-01 07:33:10.991039,HAL-HJT-03,Adour Mk-821,66.75,CRUISE,0.66,1896.5,1150.1,598.3,104.5,44.0,2.51,0.38,WARNING
2026-01-01 07:48:10.991039,HAL-HJT-03,Adour Mk-821,67.0,CRUISE,0.66,1813.9,1146.5,651.2,117.3,35.0,4.3,0.72,CRITICAL
2026-01-01 08:03:10.991039,HAL-HJT-03,Adour Mk-821,67.25,IDLE,0.33,953.2,830.1,572.8,90.4,43.6,2.62,0.37,WARNING
2026-01-01 08:18:10.991039,HAL-HJT-03,Adour Mk-821,67.5,CRUISE,0.68,1828.7,1155.2,669.2,117.0,34.5,4.15,0.69,WARNING
2026-01-01 08:33:10.991039,HAL-HJT-03,Adour Mk-821,67.75,TAKEOFF,0.97,2878.0,1328.3,621.0,101.3,51.7,2.09,0.07,NORMAL
2026-01-01 08:43:10.991039,HAL-HJT-03,Adour Mk-821,67.92,TAKEOFF,0.97,2816.3,1358.6,654.4,113.4,45.1,2.89,0.35,WARNING
2026-01-01 08:53:10.991039,HAL-HJT-03,Adour Mk-821,68.08,CRUISE,0.7,2040.7,1108.6,612.3,99.4,49.2,2.08,0.19,NORMAL
2026-01-01 09:03:10.991039,HAL-HJT-03,Adour Mk-821,68.25,DESCENT,0.4,1121.7,914.0,605.2,92.1,42.6,2.48,0.42,WARNING
2026-01-01 09:18:10.991039,HAL-HJT-03,Adour Mk-821,68.5,CRUISE,0.65,1737.5,1137.3,663.3,124.7,34.7,3.98,0.77,CRITICAL
2026-01-01 09:33:10.991039,HAL-HJT-03,Adour Mk-821,68.75,DESCENT,0.49,1491.9,918.0,565.6,79.3,53.6,1.71,0.0,NORMAL
2026-01-01 09:43:10.991039,HAL-HJT-03,Adour Mk-821,68.92,IDLE,0.3,850.1,813.8,592.7,90.7,42.2,3.01,0.44,WARNING
2026-01-01 09:58:10.991039,HAL-HJT-03,Adour Mk-821,69.17,IDLE,0.32,922.3,816.2,576.2,80.6,47.1,1.94,0.22,NORMAL
2026-01-01 10:13:10.991039,HAL-HJT-03,Adour Mk-821,69.42,DESCENT,0.5,1383.3,1034.6,606.1,105.9,37.3,4.12,0.61,WARNING
2026-01-01 10:28:10.991039,HAL-HJT-03,Adour Mk-821,69.67,CRUISE,0.69,1997.4,1120.7,593.5,100.2,45.3,2.2,0.28,NORMAL
2026-01-01 10:38:10.991039,HAL-HJT-03,Adour Mk-821,69.83,CRUISE,0.72,1976.4,1166.2,667.9,109.5,40.6,3.0,0.49,WARNING
2026-01-01 10:48:10.991039,HAL-HJT-03,Adour Mk-821,70.0,CRUISE,0.68,1859.0,1145.5,641.0,116.4,35.8,3.66,0.67,WARNING
2026-01-01 10:58:10.991039,HAL-HJT-03,Adour Mk-821,70.17,DESCENT,0.42,1101.1,969.8,662.5,111.2,31.4,3.33,0.85,CRITICAL
2026-01-01 11:13:10.991039,HAL-HJT-03,Adour Mk-821,70.42,IDLE,0.27,789.7,767.4,571.2,83.3,45.4,2.7,0.28,NORMAL
2026-01-01 11:23:10.991039,HAL-HJT-03,Adour Mk-821,70.58,IDLE,0.31,834.2,881.8,636.0,107.2,32.0,5.02,0.8,CRITICAL
2026-01-01 11:38:10.991039,HAL-HJT-03,Adour Mk-821,70.83,IDLE,0.29,741.3,821.4,639.1,114.1,28.3,4.42,0.95,CRITICAL
2026-01-01 11:53:10.991039,HAL-HJT-03,Adour Mk-821,71.08,DESCENT,0.47,1418.1,926.9,558.8,83.7,50.9,1.56,0.07,NORMAL
2026-01-01 12:08:10.991039,HAL-HJT-03,Adour Mk-821,71.33,CRUISE,0.67,1907.1,1129.8,630.9,101.5,44.3,3.24,0.39,WARNING
2026-01-01 12:18:10.991039,HAL-HJT-03,Adour Mk-821,71.5,CRUISE,0.71,1844.9,1195.0,670.2,124.8,30.9,5.52,0.85,CRITICAL
2026-01-01 12:28:10.991039,HAL-HJT-03,Adour Mk-821,71.67,DESCENT,0.45,1277.0,937.5,627.1,93.3,42.9,3.11,0.38,WARNING
2026-01-01 12:43:10.991039,HAL-HJT-03,Adour Mk-821,71.92,IDLE,0.32,865.7,860.6,595.7,99.0,39.2,3.31,0.55,WARNING
2026-01-01 12:53:10.991039,HAL-HJT-03,Adour Mk-821,72.08,CRUISE,0.69,2043.1,1093.6,617.1,96.1,47.6,2.11,0.17,NORMAL
2026-01-01 13:08:10.991039,HAL-HJT-03,Adour Mk-821,72.33,CRUISE,0.69,2013.1,1133.6,635.5,99.0,46.4,2.23,0.27,NORMAL
2026-01-01 13:18:10.991039,HAL-HJT-03,Adour Mk-821,72.5,CRUISE,0.65,1716.0,1135.2,676.9,125.8,32.5,4.68,0.8,CRITICAL
2026-01-01 13:33:10.991039,HAL-HJT-03,Adour Mk-821,72.75,CRUISE,0.69,2104.7,1118.6,617.3,96.0,49.9,1.75,0.14,NORMAL
2026-01-01 13:43:10.991039,HAL-HJT-03,Adour Mk-821,72.92,DESCENT,0.47,1411.6,943.2,583.7,82.7,51.3,1.67,0.05,NORMAL
2026-01-01 13:53:10.991039,HAL-HJT-03,Adour Mk-821,73.08,IDLE,0.29,858.8,779.9,563.1,80.0,50.3,1.72,0.16,NORMAL
2026-01-01 14:03:10.991039,HAL-HJT-03,Adour Mk-821,73.25,CRUISE,0.65,1814.7,1128.1,632.5,107.8,40.5,3.24,0.46,WARNING
2026-01-01 14:13:10.991039,HAL-HJT-03,Adour Mk-821,73.42,IDLE,0.34,1000.8,841.0,584.7,83.9,46.8,1.97,0.21,NORMAL
2026-01-01 14:28:10.991039,HAL-HJT-03,Adour Mk-821,73.67,CRUISE,0.66,1936.0,1090.0,605.8,89.3,50.2,2.05,0.14,NORMAL
2026-01-01 14:43:10.991039,HAL-HJT-03,Adour Mk-821,73.92,CRUISE,0.68,2028.5,1118.4,615.9,92.7,49.8,2.11,0.11,NORMAL
2026-01-01 14:58:10.991039,HAL-HJT-03,Adour Mk-821,74.17,TAKEOFF,1.0,3006.7,1397.8,647.3,108.4,48.2,2.68,0.16,NORMAL
2026-01-01 15:13:10.991039,HAL-HJT-03,Adour Mk-821,74.42,CRUISE,0.69,2108.4,1115.7,597.9,86.9,51.2,1.93,0.05,NORMAL
2026-01-01 15:28:10.991039,HAL-HJT-03,Adour Mk-821,74.67,CRUISE,0.7,1810.7,1203.2,702.2,134.8,28.3,4.21,1.0,CRITICAL
2026-01-01 15:43:10.991039,HAL-HJT-03,Adour Mk-821,74.92,DESCENT,0.47,1345.4,950.4,609.2,91.5,45.4,2.55,0.29,NORMAL
2026-01-01 15:53:10.991039,HAL-HJT-03,Adour Mk-821,75.08,CRUISE,0.72,2117.7,1126.2,589.8,90.5,51.7,1.75,0.08,NORMAL
2026-01-01 16:03:10.991039,HAL-HJT-03,Adour Mk-821,75.25,TAKEOFF,1.0,2978.2,1390.4,631.4,103.0,50.4,2.07,0.08,NORMAL
2026-01-01 16:18:10.991039,HAL-HJT-03,Adour Mk-821,75.5,DESCENT,0.49,1465.2,1000.2,562.3,85.6,48.7,1.79,0.11,NORMAL
2026-01-01 16:28:10.991039,HAL-HJT-03,Adour Mk-821,75.67,IDLE,0.3,875.4,791.9,563.9,75.8,49.9,1.49,0.1,NORMAL
2026-01-01 16:43:10.991039,HAL-HJT-03,Adour Mk-821,75.92,CRUISE,0.67,2028.6,1073.5,595.9,89.9,50.5,1.83,0.1,NORMAL
2026-01-01 16:53:10.991039,HAL-HJT-03,Adour Mk-821,76.08,CRUISE,0.66,1807.2,1147.1,656.3,117.1,37.9,3.07,0.58,WARNING
2026-01-01 17:03:10.991039,HAL-HJT-03,Adour Mk-821,76.25,CRUISE,0.73,1926.3,1259.8,691.5,129.3,31.0,4.13,0.87,CRITICAL
2026-01-01 17:13:10.991039,HAL-HJT-03,Adour Mk-821,76.42,IDLE,0.3,883.6,776.6,568.4,77.5,48.3,2.32,0.18,NORMAL
2026-01-01 17:28:10.991039,HAL-HJT-03,Adour Mk-821,76.67,DESCENT,0.41,1114.4,957.9,651.9,104.7,36.0,3.03,0.66,WARNING
2026-01-01 17:43:10.991039,HAL-HJT-03,Adour Mk-821,76.92,TAKEOFF,0.99,2554.1,1422.9,703.2,138.7,30.1,5.6,0.88,CRITICAL
2026-01-01 17:58:10.991039,HAL-HJT-03,Adour Mk-821,77.17,TAKEOFF,0.98,2864.7,1365.7,639.3,107.8,49.2,2.04,0.15,NORMAL
2026-01-01 18:08:10.991039,HAL-HJT-03,Adour Mk-821,77.33,DESCENT,0.42,1250.3,891.9,586.6,91.3,44.6,2.38,0.3,NORMAL
2026-01-01 18:23:10.991039,HAL-HJT-03,Adour Mk-821,77.58,IDLE,0.28,832.3,748.5,555.1,80.3,47.2,1.99,0.13,NORMAL
2026-01-01 18:33:10.991039,HAL-HJT-03,Adour Mk-821,77.75,DESCENT,0.45,1333.5,929.0,569.6,82.3,49.5,1.76,0.09,NORMAL
2026-01-01 18:43:10.991039,HAL-HJT-03,Adour Mk-821,77.92,CRUISE,0.7,1872.3,1166.9,684.2,118.9,34.3,3.7,0.71,CRITICAL
2026-01-01 18:58:10.991039,HAL-HJT-03,Adour Mk-821,78.17,TAKEOFF,0.94,2695.5,1326.4,639.7,118.8,42.0,3.52,0.44,WARNING
2026-01-01 19:13:10.991039,HAL-HJT-03,Adour Mk-821,78.42,CRUISE,0.73,2158.8,1136.0,591.0,86.9,51.2,1.58,0.05,NORMAL
2026-01-01 19:28:10.991039,HAL-HJT-03,Adour Mk-821,78.67,TAKEOFF,0.96,2877.1,1322.3,673.1,104.5,49.5,2.21,0.12,NORMAL
2026-01-01 19:38:10.991039,HAL-HJT-03,Adour Mk-821,78.83,IDLE,0.25,738.7,739.7,598.4,80.8,45.9,1.76,0.23,NORMAL
2026-01-01 19:53:10.991039,HAL-HJT-03,Adour Mk-821,79.08,IDLE,0.3,862.2,793.2,585.2,81.4,46.3,1.82,0.21,NORMAL
2026-01-01 20:03:10.991039,HAL-HJT-03,Adour Mk-821,79.25,IDLE,0.31,922.7,775.0,540.1,74.9,49.6,1.65,0.06,NORMAL
2026-01-01 20:13:10.991039,HAL-HJT-03,Adour Mk-821,79.42,IDLE,0.32,957.9,782.0,553.0,72.4,52.0,1.6,0.04,NORMAL
2026-01-01 20:23:10.991039,HAL-HJT-03,Adour Mk-821,79.58,TAKEOFF,0.92,2594.5,1319.5,649.9,114.6,40.5,4.06,0.48,WARNING
2026-01-01 20:33:10.991039,HAL-HJT-03,Adour Mk-821,79.75,CRUISE,0.67,1855.4,1152.4,649.4,112.3,37.9,3.34,0.56,WARNING
2026-01-01 20:43:10.991039,HAL-HJT-03,Adour Mk-821,79.92,IDLE,0.32,923.7,817.9,577.0,85.4,45.3,2.26,0.29,NORMAL
2026-01-01 20:58:10.991039,HAL-HJT-03,Adour Mk-821,80.17,CRUISE,0.74,2193.6,1150.3,600.1,92.7,51.4,1.46,0.08,NORMAL
2026-01-01 21:13:10.991039,HAL-HJT-03,Adour Mk-821,80.42,TAKEOFF,0.91,2499.1,1319.9,699.0,125.4,34.7,3.5,0.66,WARNING
2026-01-01 21:28:10.991039,HAL-HJT-03,Adour Mk-821,80.67,CRUISE,0.72,2000.1,1162.8,631.2,108.4,41.8,3.19,0.4,WARNING
2026-01-01 21:43:10.991039,HAL-HJT-03,Adour Mk-821,80.92,CRUISE,0.74,2166.8,1134.1,601.9,95.2,49.2,1.98,0.13,NORMAL
2026-01-01 21:58:10.991039,HAL-HJT-03,Adour Mk-821,81.17,TAKEOFF,0.93,2787.6,1281.1,632.2,98.6,52.6,2.12,0.06,NORMAL
2026-01-01 22:13:10.991039,HAL-HJT-03,Adour Mk-821,81.42,IDLE,0.35,1039.4,849.8,564.8,81.6,47.5,1.78,0.16,NORMAL
2026-01-01 22:28:10.991039,HAL-HJT-03,Adour Mk-821,81.67,CRUISE,0.69,1813.3,1183.1,653.1,124.3,30.5,4.42,0.89,CRITICAL
2026-01-01 22:43:10.991039,HAL-HJT-03,Adour Mk-821,81.92,DESCENT,0.49,1392.2,975.9,598.4,95.5,46.7,2.28,0.3,NORMAL
2026-01-01 22:53:10.991039,HAL-HJT-03,Adour Mk-821,82.08,CRUISE,0.74,2175.6,1187.3,616.9,101.4,47.0,2.38,0.21,NORMAL
2026-01-01 23:08:10.991039,HAL-HJT-03,Adour Mk-821,82.33,CRUISE,0.65,1837.3,1134.4,650.7,106.8,40.6,3.21,0.46,WARNING
2026-01-01 23:18:10.991039,HAL-HJT-03,Adour Mk-821,82.5,IDLE,0.25,746.6,751.0,557.8,77.8,46.6,1.7,0.23,NORMAL
2026-01-01 23:28:10.991039,HAL-HJT-03,Adour Mk-821,82.67,TAKEOFF,0.96,2631.6,1355.7,655.2,125.3,37.8,3.78,0.54,WARNING
2026-01-01 23:43:10.991039,HAL-HJT-03,Adour Mk-821,82.92,IDLE,0.31,827.7,872.0,631.6,108.0,31.8,4.56,0.79,CRITICAL
2026-01-01 23:58:10.991039,HAL-HJT-03,Adour Mk-821,83.17,CRUISE,0.68,1847.7,1153.3,635.6,114.3,36.1,3.93,0.65,WARNING
2026-01-02 00:08:10.991039,HAL-HJT-03,Adour Mk-821,83.33,DESCENT,0.44,1244.3,927.4,604.4,89.5,44.0,2.9,0.32,WARNING
2026-01-02 00:18:10.991039,HAL-HJT-03,Adour Mk-821,83.5,CRUISE,0.71,2031.6,1132.7,627.2,103.3,46.3,2.63,0.26,NORMAL
2026-01-02 00:33:10.991039,HAL-HJT-03,Adour Mk-821,83.75,CRUISE,0.74,2054.9,1180.1,668.2,107.4,42.3,3.3,0.44,WARNING
2026-01-02 00:48:10.991039,HAL-HJT-03,Adour Mk-821,84.0,DESCENT,0.48,1457.9,907.5,583.8,81.1,51.8,1.81,0.05,NORMAL
2026-01-02 01:03:10.991039,HAL-HJT-03,Adour Mk-821,84.25,CRUISE,0.66,1962.8,1073.2,606.1,95.1,48.7,2.36,0.16,NORMAL
2026-01-02 01:13:10.991039,HAL-HJT-03,Adour Mk-821,84.42,DESCENT,0.42,1123.3,970.2,645.2,112.5,31.6,3.7,0.79,CRITICAL
2026-01-02 01:28:10.991039,HAL-HJT-03,Adour Mk-821,84.67,IDLE,0.29,754.5,844.3,652.2,117.9,27.9,4.13,0.93,CRITICAL
2026-01-02 01:43:10.991039,HAL-HJT-03,Adour Mk-821,84.92,DESCENT,0.43,1236.6,913.6,586.1,87.1,46.3,2.49,0.28,NORMAL
2026-01-02 01:53:10.991039,HAL-HJT-03,Adour Mk-821,85.08,IDLE,0.31,807.5,853.1,646.9,108.7,31.6,4.32,0.84,CRITICAL
2026-01-02 02:03:10.991039,HAL-HJT-03,Adour Mk-821,85.25,IDLE,0.27,725.4,785.1,617.7,93.6,36.2,4.0,0.63,WARNING
2026-01-02 02:18:10.991039,HAL-HJT-03,Adour Mk-821,85.5,CRUISE,0.7,1986.8,1184.5,643.7,111.9,39.6,3.37,0.52,WARNING
2026-01-02 02:28:10.991039,HAL-HJT-03,Adour Mk-821,85.67,TAKEOFF,0.93,2723.9,1341.8,637.3,103.9,48.1,2.52,0.18,NORMAL
2026-01-02 02:43:10.991039,HAL-HJT-03,Adour Mk-821,85.92,CRUISE,0.73,2066.2,1144.5,638.4,102.2,45.1,3.1,0.32,WARNING
2026-01-02 02:58:10.991039,HAL-HJT-03,Adour Mk-821,86.17,DESCENT,0.48,1381.6,916.1,607.3,93.8,44.2,2.31,0.28,NORMAL
2026-01-02 03:08:10.991039,HAL-HJT-03,Adour Mk-821,86.33,IDLE,0.35,955.3,885.4,632.4,99.9,37.5,3.74,0.64,WARNING
2026-01-02 03:18:10.991039,HAL-HJT-03,Adour Mk-821,86.5,TAKEOFF,0.98,2646.4,1458.1,686.3,128.2,34.7,3.87,0.67,WARNING
2026-01-02 03:28:10.991039,HAL-HJT-03,Adour Mk-821,86.67,CRUISE,0.75,1932.6,1238.4,698.4,127.8,30.2,4.45,0.91,CRITICAL
2026-01-02 03:38:10.991039,HAL-HJT-03,Adour Mk-821,86.83,CRUISE,0.73,1888.6,1224.5,699.4,129.3,29.9,4.8,0.9,CRITICAL
2026-01-02 03:48:10.991039,HAL-HJT-03,Adour Mk-821,87.0,DESCENT,0.47,1300.5,980.0,619.8,104.4,39.4,2.83,0.54,WARNING
2026-01-02 04:03:10.991039,HAL-HJT-03,Adour Mk-821,87.25,DESCENT,0.47,1246.6,1030.1,659.0,110.9,33.9,3.68,0.74,CRITICAL
2026-01-02 04:18:10.991039,HAL-HJT-03,Adour Mk-821,87.5,IDLE,0.26,765.9,728.9,558.1,78.1,50.4,2.07,0.12,NORMAL
2026-01-02 04:28:10.991039,HAL-HJT-03,Adour Mk-821,87.67,DESCENT,0.47,1376.4,910.2,599.2,84.6,50.3,1.97,0.08,NORMAL
2026-01-02 04:43:10.991039,HAL-HJT-03,Adour Mk-821,87.92,CRUISE,0.69,2074.9,1100.9,593.5,91.9,50.7,1.91,0.08,NORMAL
2026-01-02 04:53:10.991039,HAL-HJT-03,Adour Mk-821,88.08,CRUISE,0.66,1746.0,1127.3,668.1,120.4,32.4,5.24,0.81,CRITICAL
2026-01-02 05:03:10.991039,HAL-HJT-03,Adour Mk-821,88.25,CRUISE,0.69,2016.4,1119.8,596.2,90.4,50.2,2.05,0.07,NORMAL
2026-01-02 05:13:10.991039,HAL-HJT-03,Adour Mk-821,88.42,DESCENT,0.47,1353.4,981.8,611.5,93.8,42.2,3.03,0.37,WARNING
2026-01-02 05:28:10.991039,HAL-HJT-03,Adour Mk-821,88.67,CRUISE,0.73,1927.1,1195.7,686.1,124.8,34.7,4.22,0.73,CRITICAL
2026-01-02 05:43:10.991039,HAL-HJT-03,Adour Mk-821,88.92,CRUISE,0.73,2104.7,1164.5,649.0,98.2,45.4,1.9,0.23,NORMAL
2026-01-02 05:58:10.991039,HAL-HJT-03,Adour Mk-821,89.17,IDLE,0.26,703.2,788.5,614.1,99.7,36.7,3.55,0.66,WARNING
2026-01-02 06:08:10.991039,HAL-HJT-03,Adour Mk-821,89.33,CRUISE,0.73,1977.0,1216.7,673.7,116.0,37.0,4.46,0.63,WARNING
2026-01-02 06:18:10.991039,HAL-HJT-03,Adour Mk-821,89.5,CRUISE,0.7,1765.7,1273.1,667.0,136.9,28.4,5.21,0.97,CRITICAL
2026-01-02 06:28:10.991039,HAL-HJT-03,Adour Mk-821,89.67,CRUISE,0.73,1922.6,1226.1,691.7,133.7,31.1,5.0,0.85,CRITICAL
2026-01-02 06:43:10.991039,HAL-HJT-03,Adour Mk-821,89.92,IDLE,0.3,854.6,796.7,577.0,80.9,45.5,1.96,0.28,NORMAL
2026-01-02 06:58:10.991039,HAL-HJT-03,Adour Mk-821,90.17,CRUISE,0.66,1770.9,1153.2,679.2,123.2,33.1,3.58,0.8,CRITICAL
2026-01-02 07:13:10.991039,HAL-HJT-03,Adour Mk-821,90.42,CRUISE,0.69,2032.5,1119.9,613.1,96.5,48.2,1.42,0.18,NORMAL
2026-01-02 07:28:10.991039,HAL-HJT-03,Adour Mk-821,90.67,CRUISE,0.74,2154.1,1174.3,637.8,101.1,46.3,2.58,0.25,NORMAL
2026-01-02 07:43:10.991039,HAL-HJT-03,Adour Mk-821,90.92,DESCENT,0.43,1256.9,919.6,595.5,85.7,45.7,2.23,0.26,NORMAL
2026-01-02 07:53:10.991039,HAL-HJT-03,Adour Mk-821,91.08,CRUISE,0.73,1927.1,1251.1,706.4,127.6,32.6,4.69,0.84,CRITICAL
2026-01-02 08:03:10.991039,HAL-HJT-03,Adour Mk-821,91.25,CRUISE,0.68,2007.6,1101.9,617.0,91.5,49.5,1.52,0.11,NORMAL
2026-01-02 08:13:10.991039,HAL-HJT-03,Adour Mk-821,91.42,CRUISE,0.73,2107.8,1195.0,616.3,98.8,44.9,2.85,0.22,NORMAL
2026-01-02 08:28:10.991039,HAL-HJT-03,Adour Mk-821,91.67,CRUISE,0.66,1840.8,1095.4,647.4,112.4,38.1,3.27,0.54,WARNING
2026-01-02 08:43:10.991039,HAL-HJT-03,Adour Mk-821,91.92,IDLE,0.28,822.5,780.6,569.4,74.4,49.3,1.69,0.16,NORMAL
2026-01-02 08:53:10.991039,HAL-HJT-03,Adour Mk-821,92.08,TAKEOFF,0.95,2664.3,1444.6,673.7,126.1,39.0,4.21,0.59,WARNING
2026-01-02 09:08:10.991039,HAL-HJT-03,Adour Mk-821,92.33,IDLE,0.25,741.5,729.6,565.4,77.4,46.8,2.14,0.25,NORMAL
2026-01-02 09:18:10.991039,HAL-HJT-03,Adour Mk-821,92.5,DESCENT,0.49,1281.0,1000.5,688.0,125.1,28.1,4.78,1.0,CRITICAL
2026-01-02 09:33:10.991039,HAL-HJT-03,Adour Mk-821,92.75,TAKEOFF,0.96,2892.7,1318.2,647.3,103.0,51.9,1.66,0.02,NORMAL
2026-01-02 09:43:10.991039,HAL-HJT-03,Adour Mk-821,92.92,DESCENT,0.49,1345.4,995.8,621.5,108.5,37.8,3.72,0.58,WARNING
2026-01-02 09:53:10.991039,HAL-HJT-03,Adour Mk-821,93.08,CRUISE,0.72,2091.7,1171.5,618.5,98.0,47.2,2.48,0.23,NORMAL
2026-01-02 10:08:10.991039,HAL-HJT-03,Adour Mk-821,93.33,IDLE,0.33,991.1,800.5,574.7,78.4,49.0,1.93,0.16,NORMAL
2026-01-02 10:23:10.991039,HAL-HJT-03,Adour Mk-821,93.58,DESCENT,0.44,1324.2,885.4,573.8,80.3,49.9,1.48,0.08,NORMAL
2026-01-02 10:33:10.991039,HAL-HJT-03,Adour Mk-821,93.75,IDLE,0.28,830.8,771.3,587.2,84.8,44.4,2.44,0.29,NORMAL
2026-01-02 10:48:10.991039,HAL-HJT-03,Adour Mk-821,94.0,IDLE,0.29,848.4,798.0,541.7,74.3,50.0,1.84,0.06,NORMAL
2026-01-02 11:03:10.991039,HAL-HJT-03,Adour Mk-821,94.25,IDLE,0.31,878.9,826.5,609.7,97.8,40.1,3.23,0.5,WARNING
2026-01-02 11:18:10.991039,HAL-HJT-03,Adour Mk-821,94.5,DESCENT,0.42,1220.0,932.5,605.1,91.8,44.6,2.96,0.34,WARNING
2026-01-02 11:33:10.991039,HAL-HJT-03,Adour Mk-821,94.75,IDLE,0.26,681.1,840.3,612.2,104.0,32.4,4.33,0.81,CRITICAL
2026-01-02 11:43:10.991039,HAL-HJT-03,Adour Mk-821,94.92,CRUISE,0.74,2069.2,1147.8,647.2,114.2,39.4,2.38,0.5,WARNING
2026-01-02 11:53:10.991039,HAL-HJT-03,Adour Mk-821,95.08,CRUISE,0.71,1991.7,1150.8,639.3,113.9,38.9,3.4,0.5,WARNING
2026-01-02 12:08:10.991039,HAL-HJT-03,Adour Mk-821,95.33,CRUISE,0.68,1977.9,1130.0,602.0,95.2,48.2,2.21,0.18,NORMAL
2026-01-02 12:23:10.991039,HAL-HJT-03,Adour Mk-821,95.58,IDLE,0.27,763.8,822.8,613.3,96.4,38.8,2.89,0.57,WARNING
2026-01-02 12:38:10.991039,HAL-HJT-03,Adour Mk-821,95.83,DESCENT,0.43,1237.6,895.0,601.0,95.1,43.9,2.96,0.42,WARNING
2026-01-02 12:48:10.991039,HAL-HJT-03,Adour Mk-821,96.0,IDLE,0.26,770.8,726.7,575.2,78.3,47.6,2.1,0.19,NORMAL
2026-01-02 12:58:10.991039,HAL-HJT-03,Adour Mk-821,96.17,CRUISE,0.67,1912.1,1099.7,623.1,99.8,44.2,2.2,0.3,NORMAL
2026-01-02 13:13:10.991039,HAL-HJT-03,Adour Mk-821,96.42,DESCENT,0.5,1484.4,957.5,582.1,87.1,50.5,1.92,0.11,NORMAL
2026-01-02 13:28:10.991039,HAL-HJT-03,Adour Mk-821,96.67,IDLE,0.31,794.7,867.4,684.2,116.9,28.8,5.09,0.98,CRITICAL
2026-01-02 13:43:10.991039,HAL-HJT-03,Adour Mk-821,96.92,IDLE,0.31,841.1,873.3,658.4,100.8,33.3,3.86,0.7,CRITICAL
2026-01-02 13:58:10.991039,HAL-HJT-03,Adour Mk-821,97.17,CRUISE,0.7,1994.1,1122.8,635.1,103.5,44.1,2.75,0.33,WARNING
2026-01-02 14:13:10.991039,HAL-HJT-03,Adour Mk-821,97.42,IDLE,0.26,718.8,804.8,649.8,102.1,34.2,3.67,0.74,CRITICAL
2026-01-02 14:28:10.991039,HAL-HJT-03,Adour Mk-821,97.67,DESCENT,0.42,1231.1,902.1,592.0,91.3,43.9,2.47,0.33,WARNING
2026-01-02 14:43:10.991039,HAL-HJT-03,Adour Mk-821,97.92,IDLE,0.28,783.7,819.8,618.3,102.9,36.2,4.29,0.65,WARNING
2026-01-02 14:53:10.991039,HAL-HJT-03,Adour Mk-821,98.08,CRUISE,0.66,1950.6,1092.0,581.5,93.2,49.1,1.71,0.15,NORMAL
2026-01-02 15:03:10.991039,HAL-HJT-03,Adour Mk-821,98.25,CRUISE,0.67,2006.7,1072.3,589.0,95.9,48.4,2.1,0.14,NORMAL
2026-01-02 15:18:10.991039,HAL-HJT-03,Adour Mk-821,98.5,TAKEOFF,0.95,2588.3,1347.9,688.9,118.6,39.1,3.21,0.56,WARNING
2026-01-02 15:28:10.991039,HAL-HJT-03,Adour Mk-821,98.67,CRUISE,0.66,1764.9,1156.8,699.6,122.0,31.1,3.88,0.85,CRITICAL
2026-01-02 15:43:10.991039,HAL-HJT-03,Adour Mk-821,98.92,CRUISE,0.69,2018.4,1094.9,615.9,95.8,48.7,2.12,0.17,NORMAL
2026-01-02 15:58:10.991039,HAL-HJT-03,Adour Mk-821,99.17,IDLE,0.31,852.9,833.5,609.9,97.9,36.9,3.8,0.58,WARNING
2026-01-02 16:13:10.991039,HAL-HJT-03,Adour Mk-821,99.42,IDLE,0.28,828.0,762.1,558.2,74.0,49.8,1.75,0.07,NORMAL
2026-01-02 16:28:10.991039,HAL-HJT-03,Adour Mk-821,99.67,IDLE,0.32,959.1,784.3,573.0,74.5,50.3,1.73,0.07,NORMAL
2026-01-02 16:43:10.991039,HAL-HJT-03,Adour Mk-821,99.92,CRUISE,0.73,2171.1,1114.2,595.4,94.1,49.7,2.02,0.07,NORMAL
